county_fips,county,state,annual_zhvi_2015,annual_zhvi_2024,median_household_income_2015,median_household_income_2024,payment_burden_2015_pct,payment_burden_2024_pct,zhvi_growth_pct,income_growth_pct,payment_growth_pct,burden_change_pp
20113,McPherson County,KS,138986.78,211864.82,61356.0,78212.0,10.2,16.82,52.44,27.47,110.26,6.62
20115,Marion County,KS,73092.22,135158.81,51196.0,69222.0,6.43,12.12,84.92,35.21,155.06,5.7
20121,Miami County,KS,174479.0,354316.1,62375.0,92421.0,12.59,23.8,103.07,48.17,180.1,11.21
20125,Montgomery County,KS,72126.73,95818.14,43289.0,57413.0,7.5,10.36,32.85,32.63,83.24,2.86
20139,Osage County,KS,93122.34,191145.6,48364.0,73436.0,8.67,16.16,105.26,51.84,183.12,7.49
20143,Ottawa County,KS,89302.88,164493.02,50302.0,67597.0,7.99,15.11,84.2,34.38,154.07,7.12
20149,Pottawatomie County,KS,191039.76,299166.8,60601.0,97918.0,14.19,18.97,56.6,61.58,116.0,4.78
20155,Reno County,KS,88291.31,144202.92,47178.0,61984.0,8.42,14.44,63.33,31.38,125.28,6.02
20161,Riley County,KS,178124.36,249542.43,46690.0,64086.0,17.17,24.17,40.09,37.26,93.24,7.0
20167,Russell County,KS,67188.62,105949.84,42625.0,63325.0,7.09,10.39,57.69,48.56,117.51,3.29
20169,Saline County,KS,108214.79,170358.81,47052.0,69558.0,10.35,15.2,57.43,47.83,117.14,4.85
20173,Sedgwick County,KS,119810.31,218402.81,50995.0,71044.0,10.57,19.09,82.29,39.32,151.44,8.51
20177,Shawnee County,KS,112887.48,200751.02,51316.0,71876.0,9.9,17.34,77.83,40.07,145.29,7.44
20191,Sumner County,KS,86362.06,144597.33,51451.0,73082.0,7.55,12.28,67.43,42.04,130.94,4.73
20205,Wilson County,KS,72077.1,107463.09,41461.0,58848.0,7.82,11.34,49.09,41.94,105.65,3.51
20209,Wyandotte County,KS,75284.13,204939.54,41746.0,64054.0,8.12,19.86,172.22,53.44,275.48,11.75
21003,Allen County,KY,103521.03,212660.28,42287.0,64655.0,11.02,20.42,105.43,52.9,183.35,9.4
21005,Anderson County,KY,125639.23,240161.39,55523.0,76395.0,10.18,19.52,91.15,37.59,163.66,9.33
21007,Ballard County,KY,94388.51,143483.57,44352.0,61431.0,9.58,14.5,52.01,38.51,109.68,4.92
21009,Barren County,KY,109680.22,209618.54,40017.0,58256.0,12.34,22.34,91.12,45.58,163.61,10.0
21011,Bath County,KY,84191.17,165003.24,35143.0,53078.0,10.78,19.3,95.99,51.03,170.33,8.52
21013,Bell County,KY,106922.48,115533.51,23968.0,39209.0,20.08,18.29,8.05,63.59,49.04,-1.79
21015,Boone County,KY,192103.71,330712.65,68804.0,103122.0,12.57,19.91,72.15,49.88,137.45,7.34
21017,Bourbon County,KY,145059.14,260397.6,46370.0,66264.0,14.08,24.4,79.51,42.9,147.6,10.32
21019,Boyd County,KY,84921.14,137795.89,43406.0,61094.0,8.81,14.0,62.26,40.75,123.81,5.2
21021,Boyle County,KY,119679.65,228573.04,40459.0,63052.0,13.31,22.51,90.99,55.84,163.43,9.19
21023,Bracken County,KY,92621.33,186124.28,44846.0,66635.0,9.3,17.34,100.95,48.59,177.18,8.04
21027,Breckinridge County,KY,98893.52,172052.71,42347.0,58822.0,10.51,18.16,73.98,38.9,139.97,7.65
21029,Bullitt County,KY,157216.71,283294.03,54755.0,85779.0,12.92,20.5,80.19,56.66,148.54,7.58
21033,Caldwell County,KY,87156.05,159141.77,39355.0,51984.0,9.97,19.01,82.59,32.09,151.86,9.04
21035,Calloway County,KY,95746.45,228941.5,40585.0,56410.0,10.62,25.2,139.11,38.99,229.81,14.58
21037,Campbell County,KY,161934.78,280904.68,51694.0,76744.0,14.1,22.72,73.47,48.46,139.27,8.62
21039,Carlisle County,KY,66872.31,131365.81,43144.0,61317.0,6.98,13.3,96.44,42.12,170.96,6.32
21041,Carroll County,KY,92357.9,181674.51,46499.0,65791.0,8.94,17.14,96.71,41.49,171.32,8.2
21043,Carter County,KY,89712.82,155134.25,37204.0,53796.0,10.85,17.9,72.92,44.6,138.52,7.05
21045,Casey County,KY,72555.92,151771.1,33576.0,48938.0,9.73,19.25,109.18,45.75,188.52,9.53
21047,Christian County,KY,96442.33,190862.23,39840.0,56457.0,10.9,20.99,97.9,41.71,172.97,10.09
21049,Clark County,KY,115569.08,231350.66,54812.0,63815.0,9.49,22.51,100.18,16.43,176.12,13.02
21051,Clay County,KY,63454.99,128276.15,24001.0,39016.0,11.9,20.41,102.15,62.56,178.83,8.51
21053,Clinton County,KY,80951.16,155159.93,29178.0,42798.0,12.49,22.51,91.67,46.68,164.38,10.02
21055,Crittenden County,KY,97534.77,135880.03,40202.0,57359.0,10.92,14.71,39.31,42.68,92.16,3.79
21059,Daviess County,KY,112650.96,205742.08,48724.0,68015.0,10.41,18.78,82.64,39.59,151.91,8.37
21061,Edmonson County,KY,93927.05,184993.45,38673.0,57647.0,10.93,19.92,96.95,49.06,171.66,8.99
21065,Estill County,KY,78957.34,135890.28,32541.0,48992.0,10.92,17.22,72.11,50.55,137.39,6.3
21067,Fayette County,KY,167638.44,312206.98,51963.0,71046.0,14.52,27.28,86.24,36.72,156.88,12.76
21069,Fleming County,KY,91983.57,167895.76,47030.0,56093.0,8.8,18.58,82.53,19.27,151.76,9.78
21071,Floyd County,KY,89917.23,114085.6,30888.0,44735.0,13.1,15.83,26.88,44.83,75.01,2.73
21073,Franklin County,KY,132034.9,228273.69,50471.0,63103.0,11.77,22.46,72.89,25.03,138.47,10.68
21075,Fulton County,KY,56211.54,98829.49,30798.0,44503.0,8.21,13.79,75.82,44.5,142.51,5.57
21077,Gallatin County,KY,96200.65,188462.87,47679.0,67617.0,9.08,17.3,95.91,41.82,170.22,8.22
21079,Garrard County,KY,118830.3,233360.89,45018.0,64539.0,11.88,22.45,96.38,43.36,170.87,10.57
21081,Grant County,KY,133047.95,262254.19,45307.0,67881.0,13.22,23.98,97.11,49.82,171.88,10.77
21083,Graves County,KY,77077.72,157197.84,39515.0,56968.0,8.78,17.13,103.95,44.17,181.31,8.35
21085,Grayson County,KY,82558.53,175136.84,37057.0,53988.0,10.03,20.14,112.14,45.69,192.6,10.11
21087,Green County,KY,83716.96,169758.06,36226.0,52542.0,10.4,20.06,102.78,45.04,179.69,9.66
21089,Greenup County,KY,110040.57,152708.14,45690.0,61352.0,10.84,15.45,38.77,34.28,91.41,4.61
21091,Hancock County,KY,93323.52,186840.83,52929.0,76970.0,7.94,15.07,100.21,45.42,176.15,7.13
21093,Hardin County,KY,133942.02,241327.62,49637.0,70505.0,12.15,21.25,80.17,42.04,148.52,9.1
21097,Harrison County,KY,120416.42,210575.9,47040.0,67409.0,11.52,19.39,74.87,43.3,141.21,7.87
21099,Hart County,KY,89249.54,175599.95,34764.0,55611.0,11.56,19.6,96.75,59.97,171.38,8.05
21101,Henderson County,KY,117746.73,198961.9,45718.0,62182.0,11.59,19.86,68.97,36.01,133.07,8.27
21103,Henry County,KY,115133.25,233145.43,47802.0,67994.0,10.84,21.29,102.5,42.24,179.31,10.45
21105,Hickman County,KY,53996.33,119100.04,40890.0,57997.0,5.94,12.75,120.57,41.84,204.24,6.81
21107,Hopkins County,KY,89908.33,152332.01,44750.0,57348.0,9.04,16.49,69.43,28.15,133.7,7.45
21109,Jackson County,KY,79592.94,128100.47,30565.0,49388.0,11.72,16.1,60.94,61.58,121.99,4.38
21111,Jefferson County,KY,146878.6,253354.85,51230.0,70659.0,12.9,22.26,72.49,37.93,137.92,9.36
21113,Jessamine County,KY,159646.02,306654.78,49839.0,71861.0,14.42,26.49,92.08,44.19,164.95,12.07
21115,Johnson County,KY,91385.52,146258.33,36051.0,49122.0,11.41,18.48,60.05,36.26,120.75,7.08
21117,Kenton County,KY,150476.64,275584.02,52631.0,82787.0,12.87,20.67,83.14,57.3,152.61,7.8
21121,Knox County,KY,75718.24,130062.56,28578.0,40065.0,11.93,20.15,71.77,40.2,136.93,8.23
21123,Larue County,KY,105629.28,212440.38,40202.0,63320.0,11.83,20.83,101.12,57.5,177.41,9.0
21125,Laurel County,KY,104051.41,173829.09,37737.0,54404.0,12.41,19.84,67.06,44.17,130.43,7.43
21135,Lewis County,KY,76111.07,125606.44,33867.0,47414.0,10.12,16.45,65.03,40.0,127.63,6.33
21137,Lincoln County,KY,95673.38,192413.19,37220.0,54345.0,11.57,21.98,101.11,46.01,177.4,10.41
21139,Livingston County,KY,79519.53,147203.95,44551.0,61242.0,8.03,14.92,85.12,37.46,155.34,6.89
21141,Logan County,KY,97195.85,191804.97,43795.0,60406.0,9.99,19.71,97.34,37.93,172.19,9.72
21143,Lyon County,KY,123396.88,190099.4,48189.0,67019.0,11.53,17.61,54.06,39.08,112.49,6.08
21145,McCracken County,KY,108059.23,175715.18,47184.0,64076.0,10.31,17.02,62.61,35.8,124.29,6.72
21147,McCreary County,KY,65462.23,107683.84,25655.0,40509.0,11.48,16.5,64.5,57.9,126.89,5.02
21149,McLean County,KY,87418.72,166700.81,44007.0,60175.0,8.94,17.2,90.69,36.74,163.03,8.26
21151,Madison County,KY,149624.7,267081.09,46342.0,64536.0,14.53,25.69,78.5,39.26,146.21,11.16
21155,Marion County,KY,115809.89,215428.09,41189.0,62645.0,12.65,21.35,86.02,52.09,156.58,8.69
21157,Marshall County,KY,119094.41,189986.83,49771.0,70547.0,10.77,16.72,59.53,41.74,120.04,5.95
21161,Mason County,KY,89852.86,163652.07,37071.0,59252.0,10.91,17.15,82.13,59.83,151.22,6.24
21163,Meade County,KY,136913.37,252791.67,51111.0,76163.0,12.06,20.61,84.64,49.01,154.67,8.55
21167,Mercer County,KY,122818.35,232300.68,46346.0,67889.0,11.93,21.24,89.14,46.48,160.89,9.32
21169,Metcalfe County,KY,71114.48,158826.42,32654.0,51715.0,9.8,19.07,123.34,58.37,208.06,9.26
21171,Monroe County,KY,59573.29,130508.22,31603.0,48686.0,8.48,16.64,119.07,54.05,202.17,8.16
21173,Montgomery County,KY,113519.89,210936.26,42468.0,61732.0,12.03,21.21,85.81,45.36,156.3,9.18
21177,Muhlenberg County,KY,73701.96,128966.79,40272.0,53408.0,8.24,14.99,74.98,32.62,141.36,6.75
21179,Nelson County,KY,124030.13,246516.42,51843.0,75726.0,10.77,20.21,98.76,46.07,174.15,9.44
21181,Nicholas County,KY,94098.81,192510.73,37267.0,56479.0,11.36,21.16,104.58,51.55,182.19,9.8
21185,Oldham County,KY,261002.75,424961.18,84415.0,123360.0,13.92,21.39,62.82,46.14,124.58,7.47
21187,Owen County,KY,110395.18,180591.13,43686.0,64666.0,11.37,17.34,63.59,48.02,125.64,5.96
21191,Pendleton County,KY,102777.62,217390.71,49345.0,68030.0,9.37,19.84,111.52,37.87,191.75,10.46
21193,Perry County,KY,63561.77,97712.98,31740.0,44945.0,9.01,13.5,53.73,41.6,112.04,4.48
21195,Pike County,KY,79545.89,110530.15,34315.0,46499.0,10.43,14.76,38.95,35.51,91.66,4.32
21197,Powell County,KY,71745.49,163787.93,34510.0,50993.0,9.36,19.94,128.29,47.76,214.89,10.58
21199,Pulaski County,KY,80234.19,178367.76,40702.0,56318.0,8.87,19.66,122.31,38.37,206.64,10.79
21203,Rockcastle County,KY,83769.79,155291.87,33293.0,48953.0,11.32,19.69,85.38,47.04,155.7,8.37
21205,Rowan County,KY,100929.16,175541.61,36597.0,55174.0,12.41,19.75,73.93,50.76,139.9,7.34
21207,Russell County,KY,74897.74,152284.19,31968.0,51235.0,10.55,18.45,103.32,60.27,180.45,7.91
21209,Scott County,KY,172366.67,319516.7,63775.0,93893.0,12.16,21.13,85.37,47.23,155.68,8.96
21211,Shelby County,KY,184610.88,318866.29,60189.0,93720.0,13.81,21.12,72.72,55.71,138.24,7.32
21215,Spencer County,KY,183500.79,344883.74,68147.0,96943.0,12.12,22.09,87.95,42.26,159.24,9.97
21217,Taylor County,KY,107867.51,200206.63,35700.0,56626.0,13.6,21.95,85.6,58.62,156.01,8.35
21219,Todd County,KY,102816.78,217060.49,40963.0,58651.0,11.3,22.98,111.11,43.18,191.19,11.68
21221,Trigg County,KY,139500.62,156570.94,45106.0,64717.0,13.92,15.02,12.24,43.48,54.81,1.1
21223,Trimble County,KY,119093.12,216816.0,48392.0,72488.0,11.08,18.57,82.06,49.79,151.11,7.49
21225,Union County,KY,75945.05,127780.41,45239.0,61745.0,7.56,12.85,68.25,36.49,132.08,5.29
21227,Warren County,KY,153517.27,284777.92,45964.0,67824.0,15.03,26.07,85.5,47.56,155.87,11.03
21229,Washington County,KY,107527.71,230447.4,45143.0,66540.0,10.72,21.5,114.31,47.4,195.61,10.78
21231,Wayne County,KY,79029.56,160969.96,29826.0,41853.0,11.93,23.88,103.68,40.32,180.94,11.95
21233,Webster County,KY,65361.63,127229.41,44245.0,60750.0,6.65,13.0,94.65,37.3,168.49,6.35
21235,Whitley County,KY,96027.5,156801.71,31903.0,48936.0,13.55,19.89,63.29,53.39,125.23,6.34
21239,Woodford County,KY,197846.68,345174.06,57862.0,89773.0,15.39,23.87,74.47,55.15,140.64,8.48
22001,Acadia Parish,LA,152329.0,158294.69,42033.0,51455.0,16.31,19.1,3.92,22.42,43.33,2.79
22003,Allen Parish,LA,121000.77,120611.56,42120.0,53939.0,12.93,13.88,-0.32,28.06,37.49,0.95
22005,Ascension Parish,LA,213797.35,303055.03,74852.0,93654.0,12.86,20.09,41.75,25.12,95.52,7.23
22007,Assumption Parish,LA,149551.4,170930.79,48516.0,62636.0,13.87,16.94,14.3,29.1,57.65,3.07
22009,Avoyelles Parish,LA,166212.06,134291.4,34803.0,45439.0,21.5,18.35,-19.2,30.56,11.44,-3.15
22011,Beauregard Parish,LA,215243.9,206254.4,48206.0,64555.0,20.1,19.84,-4.18,33.91,32.17,-0.26
22013,Bienville Parish,LA,113718.87,124167.89,34565.0,45072.0,14.81,17.1,9.19,30.4,50.61,2.29
22015,Bossier Parish,LA,179626.03,241979.66,55403.0,68234.0,14.59,22.02,34.71,23.16,85.81,7.42
22017,Caddo Parish,LA,122657.85,147216.91,41081.0,53110.0,13.44,17.21,20.02,29.28,65.55,3.77
22021,Caldwell Parish,LA,134247.17,127070.11,38564.0,52399.0,15.67,15.06,-5.35,35.88,30.56,-0.61
22027,Claiborne Parish,LA,237674.72,108618.26,33740.0,46962.0,31.71,14.36,-54.3,39.19,-36.96,-17.35
22029,Concordia Parish,LA,115124.2,131649.49,33068.0,43367.0,15.67,18.85,14.35,31.14,57.73,3.18
22031,De Soto Parish,LA,161132.44,175256.58,41691.0,58865.0,17.4,18.48,8.77,41.19,50.02,1.09
22033,East Baton Rouge Parish,LA,173053.18,234270.78,50389.0,64198.0,15.46,22.65,35.38,27.4,86.73,7.2
22037,East Feliciana Parish,LA,174758.3,232081.9,43105.0,59862.0,18.25,24.07,32.8,38.87,83.18,5.82
22039,Evangeline Parish,LA,107308.5,120757.65,33407.0,46327.0,14.46,16.18,12.53,38.67,55.22,1.72
22041,Franklin Parish,LA,93476.87,124553.9,33845.0,44022.0,12.43,17.57,33.25,30.07,83.79,5.13
22043,Grant Parish,LA,142168.7,163090.08,43437.0,57672.0,14.73,17.56,14.72,32.77,58.23,2.82
22045,Iberia Parish,LA,137829.49,153516.89,45039.0,53127.0,13.77,17.94,11.38,17.96,53.63,4.17
22047,Iberville Parish,LA,146668.59,171590.09,42000.0,58450.0,15.72,18.23,16.99,39.17,61.37,2.51
22049,Jackson Parish,LA,115284.14,124083.74,41029.0,55711.0,12.65,13.83,7.63,35.78,48.46,1.18
22051,Jefferson Parish,LA,226684.07,260466.59,49503.0,63692.0,20.61,25.39,14.9,28.66,58.49,4.78
22053,Jefferson Davis Parish,LA,144642.5,161276.92,43677.0,56114.0,14.91,17.84,11.5,28.47,53.79,2.94
22055,Lafayette Parish,LA,209380.5,236985.21,52411.0,66072.0,17.98,22.27,13.18,26.07,56.12,4.29
22057,Lafourche Parish,LA,216722.51,195176.39,53482.0,68348.0,18.24,17.73,-9.94,27.8,24.22,-0.51
22059,LaSalle Parish,LA,146818.55,157300.4,46258.0,61524.0,14.29,15.87,7.14,33.0,47.78,1.59
22061,Lincoln Parish,LA,163077.46,220566.69,38118.0,52669.0,19.26,26.0,35.25,38.17,86.56,6.74
22063,Livingston Parish,LA,178161.78,244751.9,58774.0,76462.0,13.64,19.87,37.38,30.09,89.49,6.23
22067,Morehouse Parish,LA,99380.6,106264.85,31777.0,45435.0,14.08,14.52,6.93,42.98,47.49,0.44
22069,Natchitoches Parish,LA,177300.02,179874.56,33786.0,48814.0,23.62,22.88,1.45,44.48,39.93,-0.74
22071,Orleans Parish,LA,191119.3,259087.82,38640.0,57897.0,22.26,27.78,35.56,49.84,86.99,5.52
22073,Ouachita Parish,LA,142473.79,179924.12,38453.0,59701.0,16.68,18.71,26.29,55.26,74.19,2.03
22075,Plaquemines Parish,LA,248631.13,279934.63,49122.0,76385.0,22.78,22.75,12.59,55.5,55.3,-0.03
22077,Pointe Coupee Parish,LA,152644.32,194124.77,42919.0,63073.0,16.01,19.11,27.17,46.96,75.41,3.1
22079,Rapides Parish,LA,138980.35,170583.72,42758.0,56786.0,14.63,18.65,22.74,32.81,69.3,4.02
22081,Red River Parish,LA,145621.34,139156.93,41742.0,49844.0,15.7,17.33,-4.44,19.41,31.81,1.63
22083,Richland Parish,LA,146561.22,177476.26,34588.0,47023.0,19.07,23.43,21.09,35.95,67.03,4.36
22085,Sabine Parish,LA,169208.26,182655.7,42196.0,54066.0,18.05,20.97,7.95,28.13,48.89,2.92
22087,Saint Bernard Parish,LA,151017.81,215978.68,41540.0,57796.0,16.36,23.2,43.02,39.13,97.26,6.84
22089,Saint Charles Parish,LA,212903.79,260995.06,61601.0,85615.0,15.56,18.93,22.59,38.98,69.09,3.37
22093,Saint James Parish,LA,155581.63,197792.94,52258.0,69241.0,13.4,17.73,27.13,32.5,75.35,4.33
22095,Saint John the Baptist Parish,LA,177162.69,213766.54,50596.0,60610.0,15.76,21.9,20.66,19.79,66.43,6.14
22097,Saint Landry Parish,LA,156049.44,149211.1,33503.0,47897.0,20.96,19.34,-4.38,42.96,31.89,-1.62
22099,Saint Martin Parish,LA,143705.87,167717.6,45435.0,66885.0,14.24,15.57,16.71,47.21,60.98,1.33
22103,Saint Tammany Parish,LA,215136.49,285517.16,63499.0,84478.0,15.25,20.98,32.71,33.04,83.06,5.73
22105,Tangipahoa Parish,LA,189301.95,225268.81,41768.0,57775.0,20.4,24.21,19.0,38.32,64.14,3.81
22109,Terrebonne Parish,LA,196542.6,203488.52,44450.0,61990.0,19.9,20.38,3.53,39.46,42.81,0.48
22111,Union Parish,LA,114645.26,153129.19,38741.0,54865.0,13.32,17.33,33.57,41.62,84.23,4.01
22115,Vernon Parish,LA,163238.64,166963.52,44733.0,58533.0,16.42,17.71,2.28,30.85,41.08,1.28
22117,Washington Parish,LA,104883.68,126817.33,33453.0,46951.0,14.11,16.77,20.91,40.35,66.78,2.66
22119,Webster Parish,LA,146304.24,135418.96,34566.0,48578.0,19.05,17.31,-7.44,40.54,27.67,-1.74
22121,West Baton Rouge Parish,LA,179559.31,237358.54,55074.0,70550.0,14.67,20.89,32.19,28.1,82.33,6.21
22123,West Carroll Parish,LA,113818.06,129331.36,35484.0,50254.0,14.44,15.98,13.63,41.62,56.73,1.54
22125,West Feliciana Parish,LA,241328.61,358672.7,56680.0,76572.0,19.16,29.08,48.62,35.1,105.0,9.92
23001,Androscoggin County,ME,143211.0,326059.73,48930.0,68642.0,13.17,29.49,127.68,40.29,214.04,16.32
23003,Aroostook County,ME,95924.5,168407.58,37104.0,54965.0,11.64,19.02,75.56,48.14,142.16,7.39
23005,Cumberland County,ME,261219.14,559680.82,63191.0,93949.0,18.61,36.98,114.26,48.67,195.53,18.38
23007,Franklin County,ME,146815.28,294185.51,42859.0,60281.0,15.42,30.3,100.38,40.65,176.39,14.88
23009,Hancock County,ME,226782.61,424019.63,48601.0,75157.0,21.0,35.03,86.97,54.64,157.89,14.02
23011,Kennebec County,ME,144609.78,316585.5,50408.0,74048.0,12.91,26.54,118.92,46.9,201.97,13.63
23013,Knox County,ME,223005.85,453598.39,47489.0,73005.0,21.14,38.57,103.4,53.73,180.56,17.44
23015,Lincoln County,ME,220029.71,452179.83,50152.0,79312.0,19.75,35.39,105.51,58.14,183.46,15.65
23017,Oxford County,ME,145808.52,321074.15,42674.0,65487.0,15.38,30.44,120.2,53.46,203.73,15.06
23019,Penobscot County,ME,141341.69,270348.34,44647.0,66158.0,14.25,25.37,91.27,48.18,163.83,11.12
23021,Piscataquis County,ME,102415.08,217613.85,36463.0,61706.0,12.64,21.89,112.48,69.23,193.08,9.25
23023,Sagadahoc County,ME,200892.88,429193.61,55645.0,82454.0,16.25,32.31,113.64,48.18,194.68,16.07
23025,Somerset County,ME,105560.27,226589.88,40165.0,60314.0,11.83,23.32,114.65,50.17,196.08,11.49
23027,Waldo County,ME,182343.15,340371.39,43198.0,67854.0,19.0,31.14,86.67,57.08,157.47,12.14
23029,Washington County,ME,101425.67,208517.91,35576.0,55611.0,12.83,23.28,105.59,56.32,183.57,10.45
23031,York County,ME,246718.04,516465.24,61340.0,92098.0,18.1,34.81,109.33,50.14,188.74,16.71
24001,Allegany County,MD,97501.76,144792.35,39859.0,63215.0,11.01,14.22,48.5,58.6,104.83,3.21
24003,Anne Arundel County,MD,342055.61,494193.7,90825.0,127042.0,16.95,24.15,44.48,39.88,99.28,7.2
24005,Baltimore County,MD,241227.33,353957.72,68317.0,87865.0,15.89,25.01,46.73,28.61,102.39,9.12
24009,Calvert County,MD,327267.03,467827.7,98937.0,121798.0,14.89,23.85,42.95,23.11,97.17,8.96
24011,Caroline County,MD,184309.46,322750.05,51294.0,72564.0,16.17,27.61,75.11,41.47,141.54,11.44
24013,Carroll County,MD,318449.94,477981.51,84506.0,114927.0,16.96,25.82,50.1,36.0,107.03,8.86
24015,Cecil County,MD,229798.89,370425.83,68972.0,89501.0,15.0,25.69,61.2,29.76,122.34,10.7
24017,Charles County,MD,284813.58,449420.9,87941.0,125985.0,14.58,22.15,57.79,43.26,117.65,7.57
24019,Dorchester County,MD,150873.88,265850.94,44664.0,65476.0,15.2,25.21,76.21,46.6,143.05,10.0
24021,Frederick County,MD,313307.47,491991.76,83746.0,121380.0,16.84,25.16,57.03,44.94,116.6,8.33
24023,Garrett County,MD,202965.07,333079.21,46469.0,67553.0,19.66,30.61,64.11,45.37,126.36,10.95
24025,Harford County,MD,274809.76,411516.9,77992.0,110665.0,15.86,23.09,49.75,41.89,106.55,7.23
24027,Howard County,MD,444163.73,628014.4,110224.0,149980.0,18.14,26.0,41.39,36.07,95.03,7.86
24029,Kent County,MD,233876.82,375279.6,52274.0,75873.0,20.14,30.71,60.46,45.14,121.33,10.57
24031,Montgomery County,MD,438180.62,613999.59,98314.0,138870.0,20.06,27.45,40.12,41.25,93.28,7.39
24033,Prince Georges County,MD,261771.01,428453.22,76366.0,97634.0,15.43,27.24,63.67,27.85,125.76,11.82
24035,Queen Annes County,MD,323074.48,503381.62,83914.0,112621.0,17.33,27.75,55.81,34.21,114.91,10.42
24037,Saint Marys County,MD,290740.99,413423.25,83148.0,116969.0,15.74,21.94,42.2,40.68,96.13,6.2
24039,Somerset County,MD,116681.98,195917.63,38692.0,53022.0,13.57,22.94,67.91,37.04,131.6,9.37
24041,Talbot County,MD,313486.07,487269.99,62018.0,87121.0,22.75,34.72,55.44,40.48,114.4,11.97
24043,Washington County,MD,194582.49,317565.68,55270.0,77632.0,15.85,25.4,63.2,40.46,125.11,9.55
24045,Wicomico County,MD,156499.78,267352.81,52153.0,67786.0,13.51,24.49,70.83,29.98,135.63,10.98
24047,Worcester County,MD,244878.48,438766.23,53366.0,81711.0,20.65,33.34,79.18,53.11,147.14,12.68
24510,Baltimore City,MD,110525.72,190587.06,43192.0,63451.0,11.52,18.65,72.44,46.9,137.85,7.13
25001,Barnstable County,MA,380831.96,748962.11,65735.0,88495.0,26.08,52.54,96.66,34.62,171.26,26.47
25003,Berkshire County,MA,207473.03,374887.2,50646.0,76177.0,18.44,30.55,80.69,50.41,149.23,12.11
25005,Bristol County,MA,275582.67,517636.96,59839.0,81898.0,20.73,39.24,87.83,36.86,159.08,18.51
25007,Dukes County,MA,683069.15,1510647.33,64456.0,112733.0,47.7,83.19,121.16,74.9,205.04,35.49
25009,Essex County,MA,375932.79,697928.59,68237.0,102044.0,24.8,42.46,85.65,49.54,156.07,17.66
25011,Franklin County,MA,208722.1,361895.94,57325.0,74594.0,16.39,30.12,73.39,30.12,139.16,13.73
25013,Hampden County,MA,188818.69,333138.28,51415.0,71287.0,16.53,29.01,76.43,38.65,143.36,12.48
25015,Hampshire County,MA,262133.42,437528.38,60853.0,82817.0,19.39,32.8,66.91,36.09,130.22,13.41
25017,Middlesex County,MA,461019.13,799681.41,90025.0,132599.0,23.05,37.44,73.46,47.29,139.26,14.39
25019,Nantucket County,MA,1523619.23,2980648.88,86014.0,117877.0,79.73,156.98,95.63,37.04,169.84,77.25
25021,Norfolk County,MA,444774.66,758513.16,93187.0,137533.0,21.48,34.24,70.54,47.59,135.23,12.76
25023,Plymouth County,MA,332351.28,618352.23,74736.0,111910.0,20.02,34.3,86.05,49.74,156.63,14.29
